259,路由器功能很强大家用足够了
260,不太好用物流可以
261,好用的路由器漂亮下次再来
262,网络信号挺好的赞
263,挺好的信号超强设置超级简单外观美丽大方
264,东西不错 速度很快 信号很强 推荐购买 样子也美观
265,囤货中没用不过一直信赖京东
266,路由器速度快
267,信号超级爆不错&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip喜欢
268,非常好前段时间一直有事耽搁了不好意思
269,家用够了
270,还行吧比以前那个两个角的好用
271,东西还不错功能正在研究中信赖京东
272,不错 挺好的
273,好比较以前的好一点
274,帮别人买的没说不好用那应该算是好用吧
276,真心不错信号超级强穿透力不错3室一厅够用价格也便宜值得推荐
277,很好这个已经是第二个了好好好好好好好
278,信号还行吧
279,很好很快
280,不错信号很强果然是tplink比腾达的好不知道多少倍
281,速度很快 安装方便 好评
282,路由器就在右边电视柜花瓶旁边放不到5米的距离硬是没信号客服态度太差了问半天不回复从不上taobao的京东会员我这次真的对京东失望了我怀疑是翻新机假货气死了&hellip&hellip
283,还好吧
285,不错不错信号比较强
286,还行下次还买
287,自从换了这款路由器在家里任何一个角落都能收到信号
288,三个天线就是信号强 淘汰率太快了
289,用起来很不错下次还会买
290,好第二次购买了不错
291,送货很快信号也不错京东还是很让人信赖的
292,不停断线果断要求退款大品牌也有次品&hellip
293,价格合理不错
294,不错网速很稳
295,这个路由器信号贼强我站在五公里外都能连上没见过这么强的路由器晚上睡觉不关路由器那个信号把人都整的睡不着觉信号太强感觉整个屋子都在震动
297,很好用也很漂亮用起来速度快
298,还不错吧
299,感觉质量不错信号还行
300,买回来用感觉不错速度蛮快的
301,还不错距离远网速快
303,信赖京东 配送快 货物好 值得拥有
304,非常满意
305,买来就用上了
306,信号很稳定大品牌就是强
308,目前很不错
309,用了一个月来评价 很好 网络稳固
311,好一直用这个牌子
313,挺实惠的帮别人买的
314,以前用的是水星的用了将近四年了最近老是发现掉网网速也明显不如以前了后来听别人说应该是路由器的寿命到了所以果断京东一个TP-LINK早就想买这个了哈哈换上之后明显快一些了希望以后也不要让我失望哈
315,买了四个了挺好用也推荐给朋友反应不错
316,京东自营的东西就是不错支持支持支持
317,路由器已经收到但是接收信号并不怎么好这个质量不行
318,挺好的 手机直接设置
319,不错的路由器主要是实惠一直买的
320,很好用然后网速也特别快嗯非常不错的商品
321,用了一段时间了觉得还好也就这样用着也不是很懂这个东西能用就行
323,京东发货快赞一个路由器信号强
324,很好值得推荐值得购买
325,用的非常好  特意用了半个月才评价的  特别稳定
326,感觉不错京东买的非常优惠
329,中午等到今晚终于收到了 快递小哥好辛苦而且态度很好人也很好哦八点送快递来 都还没吃饭天气还下着雨还这么冷真的辛苦了双倍好评
330,不错越来越好了
332,家用路由器很多都是这个牌子家用够了
333,挺好用的已经买了好几个了性价比也高
335,满意设置简单一看就懂第一次自己设置成功很开心和之前在电子城买的一样好用价格还便宜送货上门切速度快必须给个大大的好评
336,简单好用不错不错不错不错不错
337,颜色很好看比想象的大
338,可以用起来不错设置简单信号也不错
340,很稳定要的就是稳定完全够用
341,可以希望没问题
342,好好好第二次买了颜色好看效果也好
343,很不错连接稳定穿透力也很好
344,质量买好的
345,在家里用信号好还稳定
346,发货速度快产品精致操作简单不掉线
347,物流准时到达路由器功能也不错还可以手机控制好评
348,穿墙一般路由在厅不到90方的房子在房间都信号比较差
349,送货很快一直相信京东质量也不错用着也方便信号也可以
351,操作简单信号强大
352,老牌子了用起来效果确实不错穿墙效果很好
353,路由器是不错但是装上之后发现一个我本身比较烦的问题就是电源适配器也就是路由器的电源线会发出很小声的滴滴滴滴的声音就像信号传输打码的那种声音不知道是不是质量问题还是什么原因离得近听的还是挺清楚的个人比较烦
354,非常不错哦认定京东了
355,第一次在京东购物东西不错
356,感觉用起来不错一下子就连上了
357,刚开始用感觉网上还蛮快的
360,宝贝收到能正常使用
361,超值质量很好
362,挺好的不错啊
364,价格高了
365,京东商城商品质量很好送货快
367,东西不错已经买第二个了我家一个我老丈人家一个
369,帮同事买的
370,非常好好用没用过这么好用过的产品谢谢
371,网速给力好用
372,挺好 第二次买了
373,物流很快挺好用的物有所值
375,东西质量相当不错
376,简直是垃圾网速慢的要死京东最差劲的一次购物大家千万不要买还不如30块钱的
377,帮朋友买的比实体店便宜信号强
378,产品不错价格优惠有需要会再购买
381,一直在用信号强
383,东西不错值得推荐
384,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好
385,信号很好很不错
386,用了一段时间了用着不错
387,暂时还没用一直买这个品牌值得信赖赞一个
388,物流非常快第二天就收到货了东西用了感觉速度比以前快了点
389,路由器没得说真的很好
390,买回去就用上了挺好的
391,信号一级棒TP-link的路由器品质没的说
392,不错很好用
393,看上去蛮清新的还没用先评了
394,用着不错功能也挺多的挺智能的
395,一直用这个品牌以后还会用
396,京东物流给力这款不错
397,挺好用的网络也不错
399,东西不错～～值得信赖
400,刚送到还没有用用后在评
401,很好的
402,里面没有网线
404,刚刚收到货还没使用感觉不错
405,帮同事买的满意
407,一如以往的好帮朋友买的都说很满意
408,京东服务还是不错的
409,收到货了迫不及待的就使用了满意满意满意快递够快京东方便快捷
411,信号不错
412,不错不错有点小贵
413,蛮好的速度上来了把用了六年的无线路由换了
414,信号很好操作也很简单同事都说物美价廉
415,挺好用的
416,1
417,已经用上了感觉跟之前一根天线的差不多不是很稳定
419,京东商城值得信赖东西很好速度够快
420,信号比以前的无线都要强很好
421,很不错昨天下单今天到为京东点赞
422,国产路由器里面最大的牌子了质量值得信赖
423,快递神速上午下单下午到
424,很强的东西
425,感觉挺好还未使用
426,速度还可以
427,信号非常好
428,很好用
429,信号还可以就是有时候强有时候弱
430,物美价廉不用多说什么
431,什么垃圾玩意一设置就和wan口无限断开
432,路由器很给力漂亮大方快递第二天就到了
433,一如继往的好 一如继往的好
434,手机联都联不上这是什么情况比以前那个还差的信号我也是醉了
435,不错很稳定
437,覆盖范围广信号稳定值得购买
439,很好用信号很好
440,66666666666666666
441,一直用这个牌子信得过
442,还没用先给个好评之前的都很好
443,挺不错的物流快信号还行
444,这是同款的第二件商品了用的很好性价比超高
445,回来后按说明操作的挺方便还不用求人大品牌信号还好
446,还不错主要是看上他的桥连接功能
448,不错哦
451,个人觉得还不错第二次购买了
452,速度超快物流也很给力
453,家里用的就是这个这次给爸妈买一个速度还可以信号也还好
455,好用实在现在屋内都有WiFi讯号了
456,路由器不错设置简单信号也很好
458,操作简单网速也挺好的
461,信号一般吧没想象的好范围跟单天线的一样
463,用了两个月非常好
464,东西很好 配送速度很快 已经买第二个了
465,很好呦买好几个个了就是卖的太好一直不降价
467,真心不错可以购买
468,3线无线效果非常给力  信京东准没错  价格实惠
469,信号不错很喜欢
470,"很好
很好"
471,很好帮朋友买的
472,已经是买的第三个了好评
473,不错很不错信号很好
474,哈哈哈哈哈哈哈哈哈哈啊哈哈
475,质量很好
477,很棒
478,好好好好好好好很好很好
480,还可以外观挺漂亮
483,网线都没有
484,用了一段时间感觉还行才给的评价
485,第二次买了上次买的是浅蓝色的信号不错再买一个哈哈哈
487,自己用推荐别人用已经买了4个了用了两年一点问题没有点赞
488,很实用非常好
489,单位寝室用的就是这款路由器也是京东自营买的质量非常好信号强度大穿墙效果好放在客厅里其他四个房间信号都很好值得拥有
490,还不错挺好用的
491,用着还不错吧
492,长得很好看呢用着也不错哈哈
493,不错满意
494,质量好&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip
495,不错目前还没坏
498,东西很好物流很快
499,已经第二次买了很好用质量很好
500,买了无数个赞
501,宝贝不错路由器网速非常好非常好的品牌
502,还不错比原来那个300M的流畅多了
503,比较满意
504,经常掉线反复重启哎
505,好好
506,路由器质量很好值得信赖的产品下一次还会光顾
507,very good&hellip比原来150m的信号强多了知足
508,不错已经用上了了穿透力很好信号稳定
510,货真价实
513,犹豫很久还是买了信号还可以
515,公司购买的使用人反应挺好的
516,一般
517,用着还不错
518,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好
519,好东西啊非常好用
520,双11买的虽然不是次日到的但是物流压力大很理解的哈快递小哥晚上八点送过来的还说一会还要送一车真的很辛苦东西来了就安上了信号很好很稳定
521,送货很快收到就用上了赞一个
522,一直用这个牌子好用好评
523,路由器不知道是啥原因网速不怎么稳定也不知道是不是路由器问题总体中评
524,安装简单网络小白也可以轻松搞定机身还比较漂亮温润的线条上网体验就是嗖嗖嗖～～～
525,好给家里买过一个迅捷的穿透能力确实比我家里的好赞一个
526,还好外观挺好看安装连接也方便信号貌似穿透力没有那么强不过总体来说不错
527,用了还不错   路由在北屋  电话在南屋居然满格   快递也不错
528,效果一般般
529,霸气的路由器不错信号比之前强了很多
530,挺好的  很容易就设置好了  物流也很准时
533,包装很好质量很好
534,京东买办公用品特别方便快得很
535,一般吧优势不明显
536,感觉很不错
537,外观好看宝蓝色的用着挺好的建议有需要的朋友可以购买&hellip&hellip
538,听按
539,很不错 操作也很简单 第一次用手机配网 快捷 省事
540,很好跟我想象的一样
541,东西不错送货也很及时刚刚的
543,实惠送货一如以往的快
544,不错不错
545,还不错信号挺强的
546,挺好的一直用这款
547,快递小哥很热情
548,送货蛮快的包装完好已使用几天wifi比以前的快多啦
549,超快昨晚下的单今早就拿到了赞
551,还不错设置简单管理也方便
552,很好信号强
553,速度快质量不错
554,很给力
556,挺好的第一天下单第二天就到了路由器信号挺强的
557,挺好用的信号强
558,这个必须赞呀真心好用自动获取ip
560,真的很不错高大上还送豆
561,很好信号不错辐射区域足够
562,ok
564,质量好信号好&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip
566,很好原来用着一个一模一样的现在又入手一个相比较实体店的偶尔会掉线信号不错
567,已经是第二次购买了认准这个牌子了正品质量有保证
569,货刚到还没用等用了再说
570,东西还可以第二次购买就是感觉穿透力不怎么好
571,信号强速度快
572,周边的人都在用WiFi快稳定值得信赖你想继续记得记得
573,很好很好的产品
575,很强大
576,不错的东西 买过多次
577,刚一开始设置错了没有办法用现在找人帮忙弄的弄好了商品挺不错的这个牌子也是不错的
578,非常好的一次购物的经历
580,第二次购买信号比较好
581,外表还可以先用着等过几天看看效果再见
584,挺好用的给家里换了个新的
586,不错还可以
587,快好
588,还不错虽然没有想象中的那么好
589,还可以速度不错
590,路由器很美观网络信号稳定WIFI信号没的说很好
591,信号好
592,经常买
593,网速超快
594,好相信京东呀 很好很赞
595,不错  买到办公室用的家里用的也是这个挺好的关键是价格便宜牌子也值得信赖
596,不錯挺好的
597,很快
598,穿墙信号不是很好
600,快递真快过年时再用
601,不错 比老款的信号是要好的 很稳定
602,还不错包装很好速度很快还没用看效果
603,穿墙能力并不怎么样隔着两堵墙信号就有点弱了看视频就比较卡
605,挺好大牌子
606,好像不错吧给朋友买的
607,不错很好
608,信号不好
609,买了两个了
610,挺好的用起来信号不错也很好看
611,挺好
613,刚装好按照说明书装的很快穿了2堵墙没信号了不是穿墙王吗
614,二次购买很好关键是送到家哈哈
615,东西不错很好下次再买
616,真心不错这个牌子
617,很满意性价比高信号很好
618,66666666666666666666
620,还不错价格适中
621,很好用是正品
622,回来时用了一下效果很好、速度很快是正品
624,网速很快
625,还不错买多了&hellip有点郁闷&hellip
626,刚刚收到货、还没用等用看看
627,好评～
628,很好网速很快很远都能上网
629,质量不错推荐购买质量不错推荐购买
630,京东的速度真心快质量放心赞一个
632,昨天到手的还不错外观还行使用也挺方便物流很快
633,还行这牌子用着放心以前家里用的就是这牌子不过是单杆的第一次发来的有点小问题申请换货很快解决了特感谢没耽误用谢谢
634,京东配送超级给力TP-Link老牌子了很好用
635,不错挺好用穿墙王言过其词
636,京东服务好  物流速度快 自营
637,很满意
638,好东东
639,还好用的还行吧也不贵
640,第二次买了路由器信号不错设置也比较方便～
641,相当给力很好用特别好
642,速度超级快 嘿 你知道我在说什么
643,不错额
645,第一次买不错信号很好
647,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 便宜
648,tp 质量没得说 很好很强大
650,还不错 不过穿墙不怎么好 发射不远
651,信号还是比较强的
653,1111
654,还好了没5g附近无线太多信道干扰太严重了
655,好好好好好好好好好像是
657,可以送货很快
658,很满意物流很快很好性能还没试
659,发货速度杠杠的明天安装在来评价
660,还不错  买很多挺好吃的
661,穿墙效果很差还不如我以前那个150m的信号不稳定
662,老牌子了 放心
663,较好
664,物流很快很好网速不错很快
665,物流快质量好
668,这款买了好几次了、信赖京东自营、好评～
669,很不错
670,好吃不贵 送货快 下次再买
671,使用起来还可以挺好的
672,很好性价比很高一般家庭用足够了
673,信号不错但是找了很久都没有隐藏wifi功能
674,以前是2叉的换了这个3叉的怎么没大变化呢
675,京东的TP-LINK无线路由器很好
676,京东就是破买了*公用品说了要开发票当消费者放屁没发票怎么报账这不是害别人吗气的都不想说话我们消费者没什么好回击的也就是能在评论里面给其他消费者提个醒要报账的就不要选择京东了你会后悔
678,速度很快安装方便赞一个
679,第三次购买了好好好牌子很硬
680,信号还勉强可以
681,已经买了三个了很开心信任京东
682,还可以吧&hellip&hellip
683,产品质量很好信号值得信赖
684,昨天晚上下单今天就到啦～宝贝还没用用了再来评价啦～
685,物流快性能稳定
686,很实用东西不错以后还会再买
687,安装简单几分钟就完事棒
689,很好很赞上网快
692,非常满意信号很强大爱设置密码很简单
693,不错  用着比原来的好多了
694,没有掉线外观漂亮性能稳定网络稳定
695,就是电源线接头有点接触不良其他都不错
696,买买买买买哦此乃～
697,大牌  一如既往的好  信号稳点  穿墙王
699,用上了信号一般稳定性还不错
700,家用不错
701,真心不错的东西
704,好着呢好用安装方便比腾达好太多了
705,还行能用
706,产品很不错值得购买
707,满意
708,买了还未用准备过几日先装
709,东西很不错
710,网速给力
712,还行吧100m的宽带接入不过好像比直接接线慢还要隔一段时间重启这几天没重启京东金融的app竟然打不开
713,路由器很好用非常满意
714,物流相当给力大赞
715,家里用的是同品牌的300M的买来备用天线多一根信号也要好些
716,送的很快快递员态度也很好
717,很好很实惠
719,造型不错
720,刚到货就用上了操作简单网速也挺快的
721,这wifi信号只能发送接收信息图片视频网页什么的都打不开还不如360wifi 失望
722,试用了15天目前还好呵呵
724,不错网速快了很多安装很方便
725,路由器很好用相信京东
726,好用  设置简单  满分喔
727,东西不错
728,蛮好的
729,信号略差
731,包装肯定不是原版的用用看吧
732,还可以就是信号不是太强
733,还没有用不知道好不好用
734,穿墙效果不错隔两堵墙都有信号
736,挺好的刚刚装好效果特别好
737,不给送网线前两个月买的时候还送呢现在也不说不送弄的买回来也不能用我们这穷乡僻壤的上哪买去啊
738,很好用 信号很强
739,嗯嗯不断回购这件体积小功能强不错
740,网速马马虎虎
741,信号一般般偶尔会断网
743,东西用了几天效果不错京东的配送很快基本上是第二天就到了
744,用着不错挺快的物流快服务好
746,不稳定
748,第二天没到
749,相信京东的质量和效率第一天拍下第二天到货而且路由器质量很好
751,装宽带的大哥推荐我买的灰常不错好评
752,商品很好用
753,不错不错不错不错不错
754,东西很好下次还来
755,信号挺好的也很稳定好评
756,快
757,京东快递快
759,质量好
760,一路支持TP-LINK信号稳定货真价实
762,感觉还行没得什么特别的
763,东西挺好快递给劲评论晚了几天啊
764,网络信号不错穿透力强就是有时候掉线要重新连接
766,非常好用稳定
767,穿透力不咋地隔一道墙  信号就不怎么好了跟我没换差不多
769,好好好好好好好好好
770,还可以比之前150M的强一些中国电信的网速都一样假网速
771,挺好使的
772,速度快
773,非常好用
774,非常好非常好
775,送过快是正品非常好非常好非常好非常好
776,产品质量不错外观也好性能比较稳定
777,东西不错网速还可以
778,挺好的信号也挺稳定的价格也比较实惠比电子市场的划算多了
779,当天下单当天到包装挺好的用起来也不错
780,真的很好用还便宜物流快用了这么久才来评价
781,信号强一些 比原来的好 就是不知道比其他怎么样 不错了
782,很好的路由器
783,换掉了家里的旧路由 设置很方便
784,还可以还可以
785,还不错配送给力啊东西也漂亮
786,很好很漂亮&hellip&hellip&hellip&hellip很喜欢下次再买&hellip&hellip&hellip&hellip&hellip&hellip&hellip&hellip
787,非常好看不错
788,很好 比实体店便宜好多
789,好评五分十点多订的晚上到了真快谢谢过两天再装
790,呵呵哈哈哈哈哈哈哈哈哈和
791,快递很好
792,穿墙能力好信号稳定
794,给力
795,用了一段时间了信号稳定颜色也好看价格实惠
796,质量很好安装方便外观美观
797,可以可以可以可以可以可以
798,速度好像是比原来两根的快一点
799,好评送货很快
800,不错   挺好的
801,挺好的 送货很快 用着也没出现问题 不错不错 赞一个
803,可以用起来很不错颜色也是一直想要的发货速度快好评
804,一直在用这是买的第三个了很好用网速很快信号也很好
805,收到货今天装好信号很好京东值得放心购买
806,一点都不贴心连个线都没送路由器到了还要买线
808,好东西很好非常好
809,价廉物美
810,感觉好凶一样不能挂墙上用一段时间才知道现在感觉不到3个天线很粗
811,使用还可以安装挺方便的
812,信号很好也很好设置物流很给力赞一个
814,好用~信号好
815,自从有了它再也不掉线了
816,很不错信号很强3楼在1楼信号还是满格
818,不错 信号很好 很稳定 很漂亮
820,很好服务好物流快
821,TP的路由器就是好用必须给五星
822,巴巴结结啦咯啦咯啦咯啦咯啦
824,已经是第二次购买了挺好的
825,很好很好用
826,好不错下次还会购买的
827,用了几个月了觉得还行房间不大信号挺好的
828,6769768686494646
829,很美好的东西京东买买买真是方便实惠送货速度又快真是生活好帮手
830,这是我买的第二个 挺不错的
831,个头不大很好看我都已经安装上了但家里网络坏了只能等维修之后评价使用效果快递师傅尽心尽职速度快给100个赞
832,送货快质量好不错不错
833,跟想象的一样好非常好喜欢满意
834,用起来感觉还可以好评
835,第二次买这一款了信号很好
836,ghhgdfhjvgshjdkfidk
837,已经使用上了不错
838,很好用的宝贝快递到货也很快
839,东西没用呢-不过看着不错
840,还有用感觉还可以
841,发货速度很快质量也很好
844,收到货后感觉还不错还不错哦
845,棒
846,东西很好用这么长时间了才评价值得信赖
847,物流包装都还好就是怎么没发票呢分明注明要发票的所以只能给4分还有就是宝贝怎么没电源关开呢买得急火下单前也没细看一直工作不停息真的好吗
848,很好有信号很强大
849,很好不错下次如果需要还买这款
850,价格有点贵和以前一样没什么变化
851,感觉还不错信号也很强
852,不错还会再买
853,操作简捷好用
854,不错强大很好用的&hellip&hellip
855,发货快
859,还说是穿墙王穿个屁阿隔两间房信号就差
860,比路由器强点
861,感觉速度太慢了
863,还不错的路由器挺喜欢的
864,很好用值得大家购买
866,Wi-Fi穿墙效果不错比起之前的两根接受线好太多了信号也接收特别快
869,一直用这个牌子的路由器很好这次的虽然还没用上就先囤着吧以后再用
870,待安装
871,正品价格再低点就更好了
872,给家里买的还不错
874,买给家人用反映还不错支持一下
875,挺不错的商品非常好而且自营快递很快客服也很耐心解答我的问题这次购物非常好
876,用了这个路由器之后 宿舍的无线比之前那个还慢 真是无语了
877,收到还没用好靓
878,好用是好用但为什么我的电子发票到现在还没开
879,很好 楼下都可以有信号
880,很不错值得购买
881,用了两个月了不错不错
882,租房公用的感觉信号还好
884,感觉还挺好的目前用没什么问题
886,还不错终于可以上网了海南电信的好奇葩居然只允许带两部手机上网那让我办套餐给三张手机卡干啥不是三人用么为了三个人都可以上网果断再排路由器已经买过四个了很好用一直支持格外感谢客服因为之前都不是自己安的这次啥都不会不厌其烦的指导再次感谢
890,很容易就设置好了信号很好穿墙性也不错TP的路由器还是一如既往的好用
891,不错外观好看很实用
892,第二个了  信号稳稳的
893,相当的不错物美价廉送货超快下次购买还到这家来希望优惠更大
894,试用了一下没有什么大问题网速的确快了一点
